path,variant,seed_label,log_index,loss,grad_norm,learning_rate,entropy,num_tokens,mean_token_accuracy,epoch
finetune/logs/run_v2_20260814_012231/BD_facts_sql.seed61.train.log,BD_facts_sql,61,37,0.1558,0.416,5.794e-05,0.1366,1048000.0,0.9531,1.402
finetune/logs/run_v2_20260814_012231/BD_facts_sql.seed61.train.log,BD_facts_sql,61,38,0.1735,0.2032,5.592e-05,0.191,1085000.0,0.9507,1.44
finetune/logs/run_v2_20260814_012231/BD_facts_sql.seed61.train.log,BD_facts_sql,61,39,0.1468,0.4191,5.388e-05,0.1709,1108000.0,0.9547,1.477
finetune/logs/run_v2_20260814_012231/BD_facts_sql.seed61.train.log,BD_facts_sql,61,40,0.0988,0.27,5.184e-05,0.1303,1140000.0,0.9648,1.515
finetune/logs/run_v2_20260814_012231/BD_facts_sql.seed61.train.log,BD_facts_sql,61,41,0.2539,1.165,4.98e-05,0.2334,1169000.0,0.9408,1.553
finetune/logs/run_v2_20260814_012231/BD_facts_sql.seed61.train.log,BD_facts_sql,61,42,0.2021,0.3649,4.775e-05,0.1874,1196000.0,0.9492,1.591
finetune/logs/run_v2_20260814_012231/BD_facts_sql.seed61.train.log,BD_facts_sql,61,43,0.1704,0.748,4.571e-05,0.2036,1225000.0,0.9525,1.629
finetune/logs/run_v2_20260814_012231/BD_facts_sql.seed61.train.log,BD_facts_sql,61,44,0.198,0.7865,4.368e-05,0.2225,1255000.0,0.9488,1.667
finetune/logs/run_v2_20260814_012231/BD_facts_sql.seed61.train.log,BD_facts_sql,61,45,0.2129,0.8654,4.165e-05,0.1689,1289000.0,0.9539,1.705
finetune/logs/run_v2_20260814_012231/BD_facts_sql.seed61.train.log,BD_facts_sql,61,46,0.2058,0.1669,3.964e-05,0.1946,1316000.0,0.9523,1.743
finetune/logs/run_v2_20260814_012231/BD_facts_sql.seed61.train.log,BD_facts_sql,61,47,0.2183,0.7076,3.765e-05,0.2204,1339000.0,0.9447,1.781
finetune/logs/run_v2_20260814_012231/BD_facts_sql.seed61.train.log,BD_facts_sql,61,48,0.1976,0.1344,3.568e-05,0.1923,1365000.0,0.9487,1.819
finetune/logs/run_v2_20260814_012231/BD_facts_sql.seed61.train.log,BD_facts_sql,61,49,0.1194,0.4653,3.373e-05,0.1557,1394000.0,0.9604,1.856
finetune/logs/run_v2_20260814_012231/BD_facts_sql.seed61.train.log,BD_facts_sql,61,50,0.1448,0.4277,3.181e-05,0.1683,1426000.0,0.9571,1.894
finetune/logs/run_v2_20260814_012231/BD_facts_sql.seed61.train.log,BD_facts_sql,61,51,0.1982,0.6344,2.993e-05,0.2103,1449000.0,0.9518,1.932
finetune/logs/run_v2_20260814_012231/BD_facts_sql.seed61.train.log,BD_facts_sql,61,52,0.203,0.1699,2.807e-05,0.1945,1477000.0,0.9434,1.97
finetune/logs/run_v2_20260814_012231/BD_facts_sql.seed61.train.log,BD_facts_sql,61,53,0.1619,0.2701,2.625e-05,0.1845,1505000.0,0.9524,2.008
finetune/logs/run_v2_20260814_012231/BD_facts_sql.seed61.train.log,BD_facts_sql,61,54,0.07584,0.6571,2.447e-05,0.117,1536000.0,0.9704,2.045
finetune/logs/run_v2_20260814_012231/BD_facts_sql.seed61.train.log,BD_facts_sql,61,55,0.1289,0.5614,2.273e-05,0.1614,1564000.0,0.9566,2.083
finetune/logs/run_v2_20260814_012231/BD_facts_sql.seed61.train.log,BD_facts_sql,61,56,0.08123,0.6534,2.104e-05,0.1263,1592000.0,0.9712,2.121
finetune/logs/run_v2_20260814_012231/BD_facts_sql.seed61.train.log,BD_facts_sql,61,57,0.06205,0.09196,1.94e-05,0.08279,1631000.0,0.9709,2.159
finetune/logs/run_v2_20260814_012231/BD_facts_sql.seed61.train.log,BD_facts_sql,61,58,0.08874,1.05,1.781e-05,0.1174,1655000.0,0.973,2.197
finetune/logs/run_v2_20260814_012231/BD_facts_sql.seed61.train.log,BD_facts_sql,61,59,0.1466,1.116,1.627e-05,0.1498,1686000.0,0.9513,2.235
finetune/logs/run_v2_20260814_012231/BD_facts_sql.seed61.train.log,BD_facts_sql,61,60,0.1011,0.03578,1.479e-05,0.114,1722000.0,0.9656,2.273
finetune/logs/run_v2_20260814_012231/BD_facts_sql.seed61.train.log,BD_facts_sql,61,61,0.0866,1.148,1.337e-05,0.1033,1751000.0,0.9708,2.311
finetune/logs/run_v2_20260814_012231/BD_facts_sql.seed61.train.log,BD_facts_sql,61,62,0.07062,0.2626,1.201e-05,0.08861,1787000.0,0.975,2.349
finetune/logs/run_v2_20260814_012231/BD_facts_sql.seed61.train.log,BD_facts_sql,61,63,0.08904,0.3244,1.071e-05,0.1214,1816000.0,0.9663,2.387
finetune/logs/run_v2_20260814_012231/BD_facts_sql.seed61.train.log,BD_facts_sql,61,64,0.1886,1.239,9.477e-06,0.1593,1839000.0,0.9489,2.424
finetune/logs/run_v2_20260814_012231/BD_facts_sql.seed61.train.log,BD_facts_sql,61,65,0.1519,0.4214,8.313e-06,0.16,1861000.0,0.9567,2.462
finetune/logs/run_v2_20260814_012231/BD_facts_sql.seed61.train.log,BD_facts_sql,61,66,0.1124,0.2135,7.219e-06,0.1571,1887000.0,0.9621,2.5
finetune/logs/run_v2_20260814_012231/BD_facts_sql.seed61.train.log,BD_facts_sql,61,67,0.139,0.3085,6.196e-06,0.1582,1909000.0,0.9588,2.538
finetune/logs/run_v2_20260814_012231/BD_facts_sql.seed61.train.log,BD_facts_sql,61,68,0.1328,0.7456,5.247e-06,0.1413,1943000.0,0.9598,2.576
finetune/logs/run_v2_20260814_012231/BD_facts_sql.seed61.train.log,BD_facts_sql,61,69,0.1387,0.4589,4.373e-06,0.1317,1967000.0,0.9593,2.614
finetune/logs/run_v2_20260814_012231/BD_facts_sql.seed61.train.log,BD_facts_sql,61,70,0.1223,0.4901,3.575e-06,0.1406,1995000.0,0.9572,2.652
finetune/logs/run_v2_20260814_012231/BD_facts_sql.seed61.train.log,BD_facts_sql,61,71,0.1178,0.1148,2.854e-06,0.1163,2023000.0,0.9626,2.69
finetune/logs/run_v2_20260814_012231/BD_facts_sql.seed61.train.log,BD_facts_sql,61,72,0.1064,0.7865,2.213e-06,0.1336,2051000.0,0.9654,2.728
finetune/logs/run_v2_20260814_012231/BD_facts_sql.seed61.train.log,BD_facts_sql,61,73,0.1137,0.3158,1.651e-06,0.1375,2077000.0,0.9627,2.766
finetune/logs/run_v2_20260814_012231/BD_facts_sql.seed61.train.log,BD_facts_sql,61,74,0.1192,0.2309,1.17e-06,0.1364,2103000.0,0.9646,2.803
finetune/logs/run_v2_20260814_012231/BD_facts_sql.seed61.train.log,BD_facts_sql,61,75,0.1019,0.7249,7.715e-07,0.1213,2133000.0,0.9643,2.841
finetune/logs/run_v2_20260814_012231/BD_facts_sql.seed61.train.log,BD_facts_sql,61,76,0.1417,0.4232,4.549e-07,0.1404,2159000.0,0.961,2.879
finetune/logs/run_v2_20260814_012231/BD_facts_sql.seed61.train.log,BD_facts_sql,61,77,0.1228,0.9483,2.211e-07,0.134,2193000.0,0.9583,2.917
finetune/logs/run_v2_20260814_012231/BD_facts_sql.seed61.train.log,BD_facts_sql,61,78,0.1031,0.9098,7.068e-08,0.1233,2220000.0,0.9642,2.955
finetune/logs/run_v2_20260814_012231/BD_facts_sql.seed61.train.log,BD_facts_sql,61,79,0.1233,0.2642,3.765e-09,0.1406,2240000.0,0.9609,2.993
finetune/logs/run_v2_20260814_012231/C_answers.seed61.train.log,C_answers,61,1,4.339,2.262,0.0001,0.97,6842.0,0.5286,0.1236
finetune/logs/run_v2_20260814_012231/C_answers.seed61.train.log,C_answers,61,2,1.367,1.187,9.946e-05,1.148,14260.0,0.7862,0.2473
finetune/logs/run_v2_20260814_012231/C_answers.seed61.train.log,C_answers,61,3,0.8924,2.236,9.804e-05,0.6641,21670.0,0.8605,0.3709
finetune/logs/run_v2_20260814_012231/C_answers.seed61.train.log,C_answers,61,4,0.7091,1.34,9.577e-05,0.6281,28610.0,0.8635,0.4946
finetune/logs/run_v2_20260814_012231/C_answers.seed61.train.log,C_answers,61,5,0.5671,1.179,9.268e-05,0.4677,35810.0,0.8916,0.6182
finetune/logs/run_v2_20260814_012231/C_answers.seed61.train.log,C_answers,61,6,0.6947,1.324,8.882e-05,0.5394,43180.0,0.866,0.7419
finetune/logs/run_v2_20260814_012231/C_answers.seed61.train.log,C_answers,61,7,0.4513,0.839,8.428e-05,0.4394,49940.0,0.9002,0.8655
finetune/logs/run_v2_20260814_012231/C_answers.seed61.train.log,C_answers,61,8,0.4789,1.715,7.912e-05,0.3927,56980.0,0.8953,0.9892
finetune/logs/run_v2_20260814_012231/C_answers.seed61.train.log,C_answers,61,9,0.3974,1.792,7.344e-05,0.3408,64180.0,0.9088,1.111
finetune/logs/run_v2_20260814_012231/C_answers.seed61.train.log,C_answers,61,10,0.4662,0.9452,6.735e-05,0.4297,71620.0,0.8959,1.235
finetune/logs/run_v2_20260814_012231/C_answers.seed61.train.log,C_answers,61,11,0.3655,0.9716,6.094e-05,0.3268,78520.0,0.9133,1.359
finetune/logs/run_v2_20260814_012231/C_answers.seed61.train.log,C_answers,61,12,0.313,1.115,5.434e-05,0.2866,85550.0,0.9247,1.482
finetune/logs/run_v2_20260814_012231/C_answers.seed61.train.log,C_answers,61,13,0.3668,1.193,4.766e-05,0.315,92580.0,0.9057,1.606
finetune/logs/run_v2_20260814_012231/C_answers.seed61.train.log,C_answers,61,14,0.3213,0.9315,4.103e-05,0.297,99700.0,0.9222,1.73
finetune/logs/run_v2_20260814_012231/C_answers.seed61.train.log,C_answers,61,15,0.3373,2.199,3.455e-05,0.3064,106400.0,0.9231,1.853
finetune/logs/run_v2_20260814_012231/C_answers.seed61.train.log,C_answers,61,16,0.3437,0.9935,2.835e-05,0.2904,113700.0,0.9275,1.977
finetune/logs/run_v2_20260814_012231/C_answers.seed61.train.log,C_answers,61,17,0.2492,0.826,2.253e-05,0.2636,120800.0,0.9331,2.099
finetune/logs/run_v2_20260814_012231/C_answers.seed61.train.log,C_answers,61,18,0.2561,1.441,1.721e-05,0.285,127500.0,0.9306,2.223
finetune/logs/run_v2_20260814_012231/C_answers.seed61.train.log,C_answers,61,19,0.222,0.9519,1.247e-05,0.218,134400.0,0.9387,2.346
finetune/logs/run_v2_20260814_012231/C_answers.seed61.train.log,C_answers,61,20,0.2579,2.119,8.403e-06,0.243,141400.0,0.9237,2.47
finetune/logs/run_v2_20260814_012231/C_answers.seed61.train.log,C_answers,61,21,0.2169,1.154,5.077e-06,0.2145,148500.0,0.9444,2.594
finetune/logs/run_v2_20260814_012231/C_answers.seed61.train.log,C_answers,61,22,0.2505,1.925,2.552e-06,0.2378,155900.0,0.9338,2.717
finetune/logs/run_v2_20260814_012231/C_answers.seed61.train.log,C_answers,61,23,0.2519,1.158,8.732e-07,0.2139,163500.0,0.9408,2.841
finetune/logs/run_v2_20260814_012231/C_answers.seed61.train.log,C_answers,61,24,0.2003,1.274,7.147e-08,0.203,170600.0,0.9515,2.964
finetune/logs/run_v2_20260814_012231/D_sql.seed61.train.log,D_sql,61,1,0.4841,0.4871,0.0001,0.06453,78190.0,0.9266,0.1236
finetune/logs/run_v2_20260814_012231/D_sql.seed61.train.log,D_sql,61,2,0.02105,0.0565,9.946e-05,0.03514,156500.0,0.9938,0.2473
finetune/logs/run_v2_20260814_012231/D_sql.seed61.train.log,D_sql,61,3,0.0007119,0.008871,9.804e-05,0.003882,234900.0,1.0,0.3709
finetune/logs/run_v2_20260814_012231/D_sql.seed61.train.log,D_sql,61,4,0.0001234,0.001984,9.577e-05,0.0009365,313300.0,1.0,0.4946
finetune/logs/run_v2_20260814_012231/D_sql.seed61.train.log,D_sql,61,5,0.0001384,0.00302,9.268e-05,0.0007826,391600.0,1.0,0.6182
finetune/logs/run_v2_20260814_012231/D_sql.seed61.train.log,D_sql,61,6,0.0001228,0.001461,8.882e-05,0.0006316,469700.0,1.0,0.7419
finetune/logs/run_v2_20260814_012231/D_sql.seed61.train.log,D_sql,61,7,3.172e-05,0.0005328,8.428e-05,0.0002467,547800.0,1.0,0.8655
finetune/logs/run_v2_20260814_012231/D_sql.seed61.train.log,D_sql,61,8,2.154e-05,0.000417,7.912e-05,0.0002035,626000.0,1.0,0.9892
finetune/logs/run_v2_20260814_012231/D_sql.seed61.train.log,D_sql,61,9,1.977e-05,0.0002357,7.344e-05,0.0001782,703300.0,1.0,1.111
finetune/logs/run_v2_20260814_012231/D_sql.seed61.train.log,D_sql,61,10,1.241e-05,0.0005331,6.735e-05,0.0001285,781700.0,1.0,1.235
finetune/logs/run_v2_20260814_012231/D_sql.seed61.train.log,D_sql,61,11,1.469e-05,0.0008042,6.094e-05,0.0001448,859900.0,1.0,1.359
finetune/logs/run_v2_20260814_012231/D_sql.seed61.train.log,D_sql,61,12,1.422e-05,0.0003026,5.434e-05,0.0001383,938200.0,1.0,1.482
finetune/logs/run_v2_20260814_012231/D_sql.seed61.train.log,D_sql,61,13,1.084e-05,0.000209,4.766e-05,0.0001128,1016000.0,1.0,1.606
finetune/logs/run_v2_20260814_012231/D_sql.seed61.train.log,D_sql,61,14,1.126e-05,0.00044,4.103e-05,0.0001152,1095000.0,1.0,1.73
finetune/logs/run_v2_20260814_012231/D_sql.seed61.train.log,D_sql,61,15,1.011e-05,0.0001833,3.455e-05,0.0001088,1173000.0,1.0,1.853
finetune/logs/run_v2_20260814_012231/D_sql.seed61.train.log,D_sql,61,16,4.371e-05,0.0001415,2.835e-05,0.0002552,1251000.0,1.0,1.977
finetune/logs/run_v2_20260814_012231/D_sql.seed61.train.log,D_sql,61,17,9.633e-06,0.0003127,2.253e-05,0.0001024,1328000.0,1.0,2.099
finetune/logs/run_v2_20260814_012231/D_sql.seed61.train.log,D_sql,61,18,1.114e-05,0.0002142,1.721e-05,0.0001126,1406000.0,1.0,2.223
finetune/logs/run_v2_20260814_012231/D_sql.seed61.train.log,D_sql,61,19,9.187e-06,0.000379,1.247e-05,9.897e-05,1484000.0,1.0,2.346
finetune/logs/run_v2_20260814_012231/D_sql.seed61.train.log,D_sql,61,20,1.067e-05,0.0002897,8.403e-06,0.0001108,1563000.0,1.0,2.47
finetune/logs/run_v2_20260814_012231/D_sql.seed61.train.log,D_sql,61,21,8.011e-06,0.0002796,5.077e-06,8.773e-05,1641000.0,1.0,2.594
finetune/logs/run_v2_20260814_012231/D_sql.seed61.train.log,D_sql,61,22,6.846e-06,0.0001781,2.552e-06,7.92e-05,1719000.0,1.0,2.717
finetune/logs/run_v2_20260814_012231/D_sql.seed61.train.log,D_sql,61,23,1.117e-05,0.0003604,8.732e-07,0.0001149,1798000.0,1.0,2.841
finetune/logs/run_v2_20260814_012231/D_sql.seed61.train.log,D_sql,61,24,1.422e-05,7.94e-05,7.147e-08,0.0001296,1876000.0,1.0,2.964
finetune/logs/run_v2_20260814_061157/A_cpt.seed79.train.log,A_cpt,79,1,2.583,1.437,7.3e-05,2.303,77440.0,0.5295,1.696
finetune/logs/run_v2_20260814_061157/A_cpt.seed79.train.log,A_cpt,79,2,1.045,0.4399,1.121e-05,1.075,153000.0,0.7906,3.348
finetune/logs/run_v2_20260814_061157/BD_facts_sql.seed79.train.log,BD_facts_sql,79,1,3.386,8.526,3.75e-05,0.3581,27020.0,0.6608,0.0379
finetune/logs/run_v2_20260814_061157/BD_facts_sql.seed79.train.log,BD_facts_sql,79,2,0.8283,1.151,7.917e-05,0.5673,53940.0,0.8345,0.07579
finetune/logs/run_v2_20260814_061157/BD_facts_sql.seed79.train.log,BD_facts_sql,79,3,0.4367,0.5844,9.999e-05,0.4912,82960.0,0.9013,0.1137
finetune/logs/run_v2_20260814_061157/BD_facts_sql.seed79.train.log,BD_facts_sql,79,4,0.2747,0.798,9.991e-05,0.2692,111800.0,0.9479,0.1516
finetune/logs/run_v2_20260814_061157/BD_facts_sql.seed79.train.log,BD_facts_sql,79,5,0.2259,0.2839,9.974e-05,0.2333,143300.0,0.9448,0.1895
finetune/logs/run_v2_20260814_061157/BD_facts_sql.seed79.train.log,BD_facts_sql,79,6,0.2716,0.9443,9.949e-05,0.3444,172200.0,0.9363,0.2274
finetune/logs/run_v2_20260814_061157/BD_facts_sql.seed79.train.log,BD_facts_sql,79,7,0.2353,0.4416,9.916e-05,0.2635,201100.0,0.9392,0.2653
finetune/logs/run_v2_20260814_061157/BD_facts_sql.seed79.train.log,BD_facts_sql,79,8,0.146,0.375,9.874e-05,0.156,230700.0,0.9585,0.3032
finetune/logs/run_v2_20260814_061157/BD_facts_sql.seed79.train.log,BD_facts_sql,79,9,0.1751,0.1374,9.824e-05,0.2111,261300.0,0.9555,0.3411
finetune/logs/run_v2_20260814_061157/BD_facts_sql.seed79.train.log,BD_facts_sql,79,10,0.2206,0.5814,9.767e-05,0.2731,292000.0,0.9447,0.379
finetune/logs/run_v2_20260814_061157/BD_facts_sql.seed79.train.log,BD_facts_sql,79,11,0.2031,0.6845,9.701e-05,0.2379,318200.0,0.9461,0.4169
finetune/logs/run_v2_20260814_061157/BD_facts_sql.seed79.train.log,BD_facts_sql,79,12,0.3376,0.6842,9.627e-05,0.2706,346200.0,0.9216,0.4548
finetune/logs/run_v2_20260814_061157/BD_facts_sql.seed79.train.log,BD_facts_sql,79,13,0.2377,0.6901,9.546e-05,0.2391,373000.0,0.9384,0.4927
finetune/logs/run_v2_20260814_061157/BD_facts_sql.seed79.train.log,BD_facts_sql,79,14,0.2307,0.432,9.457e-05,0.2743,401800.0,0.9446,0.5306
finetune/logs/run_v2_20260814_061157/BD_facts_sql.seed79.train.log,BD_facts_sql,79,15,0.2384,0.3546,9.36e-05,0.2165,426200.0,0.9466,0.5685
finetune/logs/run_v2_20260814_061157/BD_facts_sql.seed79.train.log,BD_facts_sql,79,16,0.2719,0.6085,9.257e-05,0.2646,452300.0,0.9323,0.6063
finetune/logs/run_v2_20260814_061157/BD_facts_sql.seed79.train.log,BD_facts_sql,79,17,0.1732,0.479,9.146e-05,0.1699,482900.0,0.9503,0.6442
finetune/logs/run_v2_20260814_061157/BD_facts_sql.seed79.train.log,BD_facts_sql,79,18,0.3298,0.2853,9.028e-05,0.2926,511600.0,0.9374,0.6821
finetune/logs/run_v2_20260814_061157/BD_facts_sql.seed79.train.log,BD_facts_sql,79,19,0.2847,0.4175,8.904e-05,0.3233,540400.0,0.9367,0.72
finetune/logs/run_v2_20260814_061157/BD_facts_sql.seed79.train.log,BD_facts_sql,79,20,0.209,0.5564,8.773e-05,0.2345,568300.0,0.9502,0.7579
finetune/logs/run_v2_20260814_061157/BD_facts_sql.seed79.train.log,BD_facts_sql,79,21,0.225,0.2288,8.635e-05,0.2148,601600.0,0.9457,0.7958
finetune/logs/run_v2_20260814_061157/BD_facts_sql.seed79.train.log,BD_facts_sql,79,22,0.2629,0.1135,8.492e-05,0.2699,627000.0,0.9425,0.8337
finetune/logs/run_v2_20260814_061157/BD_facts_sql.seed79.train.log,BD_facts_sql,79,23,0.1786,0.4375,8.343e-05,0.1958,650400.0,0.9592,0.8716
finetune/logs/run_v2_20260814_061157/BD_facts_sql.seed79.train.log,BD_facts_sql,79,24,0.3125,0.7613,8.188e-05,0.2677,678300.0,0.935,0.9095
finetune/logs/run_v2_20260814_061157/BD_facts_sql.seed79.train.log,BD_facts_sql,79,25,0.256,0.2566,8.028e-05,0.2833,710000.0,0.9371,0.9474
finetune/logs/run_v2_20260814_061157/BD_facts_sql.seed79.train.log,BD_facts_sql,79,26,0.2494,0.2099,7.862e-05,0.2631,738800.0,0.9392,0.9853
finetune/logs/run_v2_20260814_061157/BD_facts_sql.seed79.train.log,BD_facts_sql,79,27,0.2563,0.509,7.692e-05,0.2823,763900.0,0.933,1.023
finetune/logs/run_v2_20260814_061157/BD_facts_sql.seed79.train.log,BD_facts_sql,79,28,0.1279,0.2097,7.518e-05,0.1674,792500.0,0.9631,1.061
finetune/logs/run_v2_20260814_061157/BD_facts_sql.seed79.train.log,BD_facts_sql,79,29,0.1548,0.6677,7.339e-05,0.1743,824000.0,0.9592,1.099
finetune/logs/run_v2_20260814_061157/BD_facts_sql.seed79.train.log,BD_facts_sql,79,30,0.1562,0.5435,7.156e-05,0.1707,855600.0,0.959,1.136
finetune/logs/run_v2_20260814_061157/BD_facts_sql.seed79.train.log,BD_facts_sql,79,31,0.1671,0.3804,6.97e-05,0.1943,880700.0,0.956,1.174
finetune/logs/run_v2_20260814_061157/BD_facts_sql.seed79.train.log,BD_facts_sql,79,32,0.2293,0.3537,6.78e-05,0.2499,905100.0,0.9486,1.212
finetune/logs/run_v2_20260814_061157/BD_facts_sql.seed79.train.log,BD_facts_sql,79,33,0.1399,0.3949,6.588e-05,0.1575,937400.0,0.9535,1.25
finetune/logs/run_v2_20260814_061157/BD_facts_sql.seed79.train.log,BD_facts_sql,79,34,0.2275,0.4906,6.393e-05,0.207,961900.0,0.9424,1.288
finetune/logs/run_v2_20260814_061157/BD_facts_sql.seed79.train.log,BD_facts_sql,79,35,0.1661,0.1779,6.195e-05,0.1522,993400.0,0.956,1.326
finetune/logs/run_v2_20260814_061157/BD_facts_sql.seed79.train.log,BD_facts_sql,79,36,0.1544,0.3231,5.996e-05,0.1862,1024000.0,0.9532,1.364
finetune/logs/run_v2_20260814_061157/BD_facts_sql.seed79.train.log,BD_facts_sql,79,37,0.1312,0.314,5.794e-05,0.1624,1053000.0,0.9597,1.402
finetune/logs/run_v2_20260814_061157/BD_facts_sql.seed79.train.log,BD_facts_sql,79,38,0.1945,0.3989,5.592e-05,0.1973,1080000.0,0.9447,1.44
finetune/logs/run_v2_20260814_061157/BD_facts_sql.seed79.train.log,BD_facts_sql,79,39,0.1156,0.1454,5.388e-05,0.173,1110000.0,0.9645,1.477
finetune/logs/run_v2_20260814_061157/BD_facts_sql.seed79.train.log,BD_facts_sql,79,40,0.1633,0.5113,5.184e-05,0.1739,1143000.0,0.9552,1.515
finetune/logs/run_v2_20260814_061157/BD_facts_sql.seed79.train.log,BD_facts_sql,79,41,0.1836,0.7171,4.98e-05,0.1761,1171000.0,0.9526,1.553
finetune/logs/run_v2_20260814_061157/BD_facts_sql.seed79.train.log,BD_facts_sql,79,42,0.128,0.177,4.775e-05,0.1494,1201000.0,0.9583,1.591
finetune/logs/run_v2_20260814_061157/BD_facts_sql.seed79.train.log,BD_facts_sql,79,43,0.13,0.3181,4.571e-05,0.145,1228000.0,0.96,1.629
finetune/logs/run_v2_20260814_061157/BD_facts_sql.seed79.train.log,BD_facts_sql,79,44,0.2095,0.5055,4.368e-05,0.1855,1257000.0,0.9492,1.667
finetune/logs/run_v2_20260814_061157/BD_facts_sql.seed79.train.log,BD_facts_sql,79,45,0.1493,0.9357,4.165e-05,0.164,1289000.0,0.9527,1.705
finetune/logs/run_v2_20260814_061157/BD_facts_sql.seed79.train.log,BD_facts_sql,79,46,0.1934,0.458,3.964e-05,0.1922,1312000.0,0.9499,1.743
finetune/logs/run_v2_20260814_061157/BD_facts_sql.seed79.train.log,BD_facts_sql,79,47,0.2262,0.1185,3.765e-05,0.2284,1338000.0,0.9425,1.781
finetune/logs/run_v2_20260814_061157/BD_facts_sql.seed79.train.log,BD_facts_sql,79,48,0.2345,0.7625,3.568e-05,0.2082,1365000.0,0.9437,1.819
finetune/logs/run_v2_20260814_061157/BD_facts_sql.seed79.train.log,BD_facts_sql,79,49,0.1921,0.7886,3.373e-05,0.2107,1395000.0,0.9485,1.856
finetune/logs/run_v2_20260814_061157/BD_facts_sql.seed79.train.log,BD_facts_sql,79,50,0.1513,0.6863,3.181e-05,0.1787,1428000.0,0.953,1.894
finetune/logs/run_v2_20260814_061157/BD_facts_sql.seed79.train.log,BD_facts_sql,79,51,0.2163,0.6733,2.993e-05,0.2029,1451000.0,0.9441,1.932
finetune/logs/run_v2_20260814_061157/BD_facts_sql.seed79.train.log,BD_facts_sql,79,52,0.1632,0.2776,2.807e-05,0.1769,1475000.0,0.9526,1.97
finetune/logs/run_v2_20260814_061157/BD_facts_sql.seed79.train.log,BD_facts_sql,79,53,0.1402,0.478,2.625e-05,0.1878,1506000.0,0.9591,2.008
finetune/logs/run_v2_20260814_061157/BD_facts_sql.seed79.train.log,BD_facts_sql,79,54,0.09836,0.4087,2.447e-05,0.1637,1542000.0,0.9672,2.045
finetune/logs/run_v2_20260814_061157/BD_facts_sql.seed79.train.log,BD_facts_sql,79,55,0.1084,0.3211,2.273e-05,0.1566,1572000.0,0.9626,2.083
finetune/logs/run_v2_20260814_061157/BD_facts_sql.seed79.train.log,BD_facts_sql,79,56,0.1066,0.5016,2.104e-05,0.1415,1596000.0,0.9658,2.121
finetune/logs/run_v2_20260814_061157/BD_facts_sql.seed79.train.log,BD_facts_sql,79,57,0.138,0.8077,1.94e-05,0.1339,1624000.0,0.9599,2.159
finetune/logs/run_v2_20260814_061157/BD_facts_sql.seed79.train.log,BD_facts_sql,79,58,0.1207,0.3859,1.781e-05,0.1557,1653000.0,0.9532,2.197
finetune/logs/run_v2_20260814_061157/BD_facts_sql.seed79.train.log,BD_facts_sql,79,59,0.07255,0.4211,1.627e-05,0.08767,1685000.0,0.9739,2.235
finetune/logs/run_v2_20260814_061157/BD_facts_sql.seed79.train.log,BD_facts_sql,79,60,0.1105,0.2239,1.479e-05,0.1239,1708000.0,0.9616,2.273
finetune/logs/run_v2_20260814_061157/BD_facts_sql.seed79.train.log,BD_facts_sql,79,61,0.0925,0.1662,1.337e-05,0.1181,1732000.0,0.9655,2.311
finetune/logs/run_v2_20260814_061157/BD_facts_sql.seed79.train.log,BD_facts_sql,79,62,0.1439,1.012,1.201e-05,0.146,1755000.0,0.9544,2.349
finetune/logs/run_v2_20260814_061157/BD_facts_sql.seed79.train.log,BD_facts_sql,79,63,0.1142,0.7485,1.071e-05,0.121,1788000.0,0.964,2.387
finetune/logs/run_v2_20260814_061157/BD_facts_sql.seed79.train.log,BD_facts_sql,79,64,0.1184,0.9043,9.477e-06,0.1537,1815000.0,0.9642,2.424
finetune/logs/run_v2_20260814_061157/BD_facts_sql.seed79.train.log,BD_facts_sql,79,65,0.1053,0.277,8.313e-06,0.1371,1843000.0,0.9618,2.462
finetune/logs/run_v2_20260814_061157/BD_facts_sql.seed79.train.log,BD_facts_sql,79,66,0.1329,0.6982,7.219e-06,0.1435,1869000.0,0.9595,2.5
finetune/logs/run_v2_20260814_061157/BD_facts_sql.seed79.train.log,BD_facts_sql,79,67,0.1047,0.8636,6.196e-06,0.1128,1897000.0,0.9686,2.538
finetune/logs/run_v2_20260814_061157/BD_facts_sql.seed79.train.log,BD_facts_sql,79,68,0.09458,1.137,5.247e-06,0.103,1934000.0,0.9723,2.576
finetune/logs/run_v2_20260814_061157/BD_facts_sql.seed79.train.log,BD_facts_sql,79,69,0.1607,0.4705,4.373e-06,0.1672,1960000.0,0.9509,2.614
finetune/logs/run_v2_20260814_061157/BD_facts_sql.seed79.train.log,BD_facts_sql,79,70,0.1028,0.6301,3.575e-06,0.1305,1987000.0,0.9661,2.652
finetune/logs/run_v2_20260814_061157/BD_facts_sql.seed79.train.log,BD_facts_sql,79,71,0.09414,0.3496,2.854e-06,0.1185,2018000.0,0.969,2.69
finetune/logs/run_v2_20260814_061157/BD_facts_sql.seed79.train.log,BD_facts_sql,79,72,0.1365,0.575,2.213e-06,0.1558,2043000.0,0.9603,2.728
finetune/logs/run_v2_20260814_061157/BD_facts_sql.seed79.train.log,BD_facts_sql,79,73,0.1159,0.8385,1.651e-06,0.1161,2072000.0,0.9609,2.766
finetune/logs/run_v2_20260814_061157/BD_facts_sql.seed79.train.log,BD_facts_sql,79,74,0.09026,2.507,1.17e-06,0.1106,2105000.0,0.9734,2.803
